"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"259" "GO:0006707" "cholesterol catabolic process" "5, 6, 7" "Biological_process" NA NA "791" 15 15 1 6.66666666666667 0.46415058309216 0.708948668226405 1 0.0109580704151442 3.06270048224866 "Rv2216"
"589" "GO:0016127" "sterol catabolic process" "5, 6" "Biological_process" NA NA "791" 15 15 1 6.66666666666667 0.46415058309216 0.708948668226405 1 0.0109580704151442 3.06270048224866 "Rv2216"
"262" "GO:0006729" "tetrahydrobiopterin biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "792" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1057" "GO:0046146" "tetrahydrobiopterin metabolic process" "4, 5, 6, 7" "Biological_process" NA NA "792" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"264" "GO:0006733" "oxidoreduction coenzyme metabolic process" "5" "Biological_process" NA NA "793" 14 14 2 14.2857142857143 1.0855635253651 0.708985627125678 1 0.117662663981892 4.89681265360645 "Rv1695, Rv3199c"
"270" "GO:0006760" "folic acid-containing compound metabolic process" "4, 5, 6" "Biological_process" NA NA "794" 15 15 2 13.3333333333333 1.00176116808133 1 1 0.109445661296902 4.44406969073712 "Rv2447c, Rv3306c"
"272" "GO:0006768" "biotin metabolic process" "4, 5, 7" "Biological_process" NA NA "795" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"369" "GO:0009102" "biotin biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "795" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"274" "GO:0006772" "thiamine metabolic process" "5, 6" "Biological_process" NA NA "796" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"429" "GO:0009228" "thiamine biosynthetic process" "6, 7" "Biological_process" NA NA "796" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"907" "GO:0042723" "thiamine-containing compound metabolic process" "4, 5" "Biological_process" NA NA "796" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"908" "GO:0042724" "thiamine-containing compound biosynthetic process" "5, 6" "Biological_process" NA NA "796" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"275" "GO:0006777" "Mo-molybdopterin cofactor biosynthetic process" "5, 6, 7, 8, 9" "Biological_process" NA NA "797" 13 11 1 9.09090909090909 0.650537262811326 1 1 0.0149637615415147 4.58951829987499 "Rv2899c"
"715" "GO:0019720" "Mo-molybdopterin cofactor metabolic process" "5, 6, 7, 8" "Biological_process" NA NA "797" 13 11 1 9.09090909090909 0.650537262811326 1 1 0.0149637615415147 4.58951829987499 "Rv2899c"
"281" "GO:0006801" "superoxide metabolic process" "4" "Biological_process" NA NA "798" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"696" "GO:0019430" "removal of superoxide radicals" "4, 5, 7, 8, 9" "Biological_process" NA NA "798" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"288" "GO:0006855" "drug transmembrane transport" "5" "Biological_process" NA NA "799" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"289" "GO:0006865" "amino acid transport" "5, 7, 8" "Biological_process" NA NA "800" 10 10 1 10 0.723016059090996 1 1 0.0164633216077574 5.23586910986194 "Rv2127"
"290" "GO:0006869" "lipid transport" "4, 5" "Biological_process" NA NA "801" 24 24 3 12.5 0.92980617230458 1 1 0.176964105285297 3.13019204434585 "Rv0129c, Rv1183, Rv1750c"
"291" "GO:0006873" "cellular ion homeostasis" "4, 6" "Biological_process" NA NA "802" 23 23 2 8.69565217391304 0.618747972884609 0.75935914346185 1 0.070132874552565 2.54359724942639 "Rv2287, Rv3301c"
"300" "GO:0008135" "translation factor activity, RNA binding" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "803" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv1165, Rv2882c"
"1015" "GO:0045182" "translation regulator activity" "6, 7, 8, 9" "Biological_process" NA NA "803" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv1165, Rv2882c"
"1308" "GO:0090079" "translation regulator activity, nucleic acid binding" "7, 8, 9, 10" "Biological_process" NA NA "803" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv1165, Rv2882c"
"302" "GO:0008173" "RNA methyltransferase activity" "5, 6, 7, 8, 9" "Biological_process" NA NA "804" 17 17 1 5.88235294117647 0.405899081815847 0.716723781976892 1 0.00966266114075788 2.6234735131604 "Rv2118c"
"308" "GO:0008234" "cysteine-type peptidase activity" "7, 8" "Biological_process" NA NA "805" 8 8 1 12.5 0.930074156387808 1 1 0.0205977315599951 7.26418656796481 "Rv1140"
"325" "GO:0008643" "carbohydrate transport" "5" "Biological_process" NA NA "806" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"330" "GO:0008746" "NAD(P)+ transhydrogenase activity" "6" "Biological_process" NA NA "807" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"618" "GO:0016652" "oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor" "5" "Biological_process" NA NA "807" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"332" "GO:0008937" "ferredoxin-NAD(P) reductase activity" "6" "Biological_process" NA NA "808" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"640" "GO:0016730" "oxidoreductase activity, acting on iron-sulfur proteins as donors" "4" "Biological_process" NA NA "808" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"641" "GO:0016731" "oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor" "5" "Biological_process" NA NA "808" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"333" "GO:0008940" "nitrate reductase activity" "5" "Biological_process" NA NA "809" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"461" "GO:0009325" "nitrate reductase complex" "4" "Cell_Components" NA NA "809" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"346" "GO:0009068" "aspartate family amino acid catabolic process" "6, 7, 8, 9" "Biological_process" NA NA "810" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"351" "GO:0009073" "aromatic amino acid family biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "811" 28 28 4 14.2857142857143 1.08589103889171 0.782202485559963 1 0.272743906853283 3.17845170495678 "Rv0013, Rv1611, Rv1612, Rv1613"
"363" "GO:0009095" "aromatic amino acid family biosynthetic process, prephenate pathway" "6, 7, 8, 9" "Biological_process" NA NA "812" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"366" "GO:0009099" "valine biosynthetic process" "6, 7, 8, 9" "Biological_process" NA NA "813" 8 8 1 12.5 0.930074156387808 1 1 0.0205977315599951 7.26418656796481 "Rv2210c"
"371" "GO:0009108" "coenzyme biosynthetic process" "5" "Biological_process" NA NA "814" 79 77 9 11.6883116883117 0.859443742067659 0.865094071919373 1 0.374594977390439 1.74342670680645 "Rv0408, Rv0561c, Rv1092c, Rv1695, Rv1697, Rv1771, Rv2447c, Rv2606c, Rv2899c"
"376" "GO:0009116" "nucleoside metabolic process" "4, 5, 6" "Biological_process" NA NA "815" 31 31 3 9.67741935483871 0.695972946958064 0.79042195110504 1 0.134934977932635 2.26544868380268 "Rv3393, Rv3396c, Rv3624c"
"378" "GO:0009119" "ribonucleoside metabolic process" "5, 6, 7" "Biological_process" NA NA "816" 15 15 2 13.3333333333333 1.00176116808133 1 1 0.109445661296902 4.44406969073712 "Rv3396c, Rv3624c"
"383" "GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" "6, 7, 8" "Biological_process" NA NA "817" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv1383, Rv1384"
"390" "GO:0009143" "nucleoside triphosphate catabolic process" "6, 7, 8" "Biological_process" NA NA "818" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"393" "GO:0009146" "purine nucleoside triphosphate catabolic process" "7, 8, 9" "Biological_process" NA NA "819" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"399" "GO:0009157" "deoxyribonucleoside monophosphate biosynthetic process" "7, 8, 9" "Biological_process" NA NA "820" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"401" "GO:0009162" "deoxyribonucleoside monophosphate metabolic process" "6, 7, 8" "Biological_process" NA NA "820" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"408" "GO:0009176" "pyrimidine deoxyribonucleoside monophosphate metabolic process" "7, 8, 9" "Biological_process" NA NA "820" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"402" "GO:0009163" "nucleoside biosynthetic process" "5, 6, 7" "Biological_process" NA NA "821" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv3396c, Rv3624c"
"416" "GO:0009202" "deoxyribonucleoside triphosphate biosynthetic process" "7, 8, 9" "Biological_process" NA NA "822" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"417" "GO:0009204" "deoxyribonucleoside triphosphate catabolic process" "7, 8, 9" "Biological_process" NA NA "823" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"425" "GO:0009221" "pyrimidine deoxyribonucleotide biosynthetic process" "7, 8, 9, 10, 11" "Biological_process" NA NA "824" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"450" "GO:0009265" "2'-deoxyribonucleotide biosynthetic process" "6, 7, 8, 9, 10" "Biological_process" NA NA "824" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"1076" "GO:0046385" "deoxyribose phosphate biosynthetic process" "5, 6" "Biological_process" NA NA "824" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"426" "GO:0009223" "pyrimidine deoxyribonucleotide catabolic process" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "825" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"432" "GO:0009233" "menaquinone metabolic process" "5" "Biological_process" NA NA "826" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv0561c"
"433" "GO:0009234" "menaquinone biosynthetic process" "6, 7" "Biological_process" NA NA "826" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv0561c"
"1364" "GO:1901661" "quinone metabolic process" "4" "Biological_process" NA NA "826" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv0561c"
"1365" "GO:1901663" "quinone biosynthetic process" "5, 6" "Biological_process" NA NA "826" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv0561c"
"438" "GO:0009245" "lipid A biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "827" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1097" "GO:0046493" "lipid A metabolic process" "5, 6, 7" "Biological_process" NA NA "827" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1346" "GO:1901269" "lipooligosaccharide metabolic process" "4, 5" "Biological_process" NA NA "827" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1347" "GO:1901271" "lipooligosaccharide biosynthetic process" "5, 6" "Biological_process" NA NA "827" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"441" "GO:0009251" "glucan catabolic process" "6" "Biological_process" NA NA "828" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"991" "GO:0044247" "cellular polysaccharide catabolic process" "5, 6" "Biological_process" NA NA "828" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"446" "GO:0009261" "ribonucleotide catabolic process" "5, 6, 7, 8, 9" "Biological_process" NA NA "829" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"449" "GO:0009264" "deoxyribonucleotide catabolic process" "5, 7, 8, 9" "Biological_process" NA NA "830" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"1077" "GO:0046386" "deoxyribose phosphate catabolic process" "5, 6" "Biological_process" NA NA "830" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"458" "GO:0009311" "oligosaccharide metabolic process" "4" "Biological_process" NA NA "831" 17 17 1 5.88235294117647 0.405899081815847 0.716723781976892 1 0.00966266114075788 2.6234735131604 "Rv1182"
"460" "GO:0009313" "oligosaccharide catabolic process" "5" "Biological_process" NA NA "832" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"463" "GO:0009360" "DNA polymerase III complex" "3, 6" "Cell_Components" NA NA "833" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"903" "GO:0042575" "DNA polymerase complex" "2, 5" "Cell_Components" NA NA "833" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"464" "GO:0009380" "excinuclease repair complex" "3, 4, 5" "Cell_Components" NA NA "834" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"1388" "GO:1905347" "endodeoxyribonuclease complex" "3, 4" "Cell_Components" NA NA "834" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"465" "GO:0009381" "excinuclease ABC activity" "7, 8, 9, 10" "Biological_process" NA NA "835" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"468" "GO:0009396" "folic acid-containing compound biosynthetic process" "5, 6, 7" "Biological_process" NA NA "836" 10 10 1 10 0.723016059090996 1 1 0.0164633216077574 5.23586910986194 "Rv2447c"
"470" "GO:0009408" "response to heat" "3, 4" "Biological_process" NA NA "837" 17 17 1 5.88235294117647 0.405899081815847 0.716723781976892 1 0.00966266114075788 2.6234735131604 "Rv2299c"
"471" "GO:0009415" "response to water" "3, 4" "Biological_process" NA NA "838" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"474" "GO:0009451" "RNA modification" "5, 6, 7" "Biological_process" NA NA "839" 40 40 5 12.5 0.929536096870548 1 1 0.282981469717412 2.39773910443474 "Rv2118c, Rv3300c, Rv3419c, Rv3421c, Rv3422c"
"475" "GO:0009615" "response to virus" "3, 5" "Biological_process" NA NA "840" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv2818c"
"1173" "GO:0051607" "defense response to virus" "3, 4, 5, 6" "Biological_process" NA NA "840" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv2818c"
"476" "GO:0009696" "salicylic acid metabolic process" "3, 5, 7" "Biological_process" NA NA "841" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"477" "GO:0009697" "salicylic acid biosynthetic process" "4, 5, 6, 7, 8" "Biological_process" NA NA "841" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"484" "GO:0009894" "regulation of catabolic process" "3, 4" "Biological_process" NA NA "842" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"486" "GO:0009966" "regulation of signal transduction" "3, 4, 5" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"487" "GO:0009968" "negative regulation of signal transduction" "3, 4, 5, 6" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"510" "GO:0010646" "regulation of cell communication" "3, 4" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"511" "GO:0010648" "negative regulation of cell communication" "3, 4, 5" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"740" "GO:0023057" "negative regulation of signaling" "2, 3, 4" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1236" "GO:0070297" "regulation of phosphorelay signal transduction system" "5, 6, 7" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1237" "GO:0070298" "negative regulation of phosphorelay signal transduction system" "5, 6, 7, 8" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1372" "GO:1902531" "regulation of intracellular signal transduction" "4, 5, 6" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1373" "GO:1902532" "negative regulation of intracellular signal transduction" "4, 5, 6, 7" "Biological_process" NA NA "843" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"488" "GO:0010038" "response to metal ion" "4" "Biological_process" NA NA "844" 24 24 3 12.5 0.92980617230458 1 1 0.176964105285297 3.13019204434585 "Rv0009, Rv1475c, Rv3224"
"490" "GO:0010043" "response to zinc ion" "5" "Biological_process" NA NA "845" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"494" "GO:0010243" "response to organonitrogen compound" "4" "Biological_process" NA NA "846" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"495" "GO:0010383" "cell wall polysaccharide metabolic process" "4, 5, 6" "Biological_process" NA NA "847" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1242" "GO:0070592" "cell wall polysaccharide biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "847" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"496" "GO:0010447" "response to acidic pH" "4" "Biological_process" NA NA "848" 17 17 1 5.88235294117647 0.405899081815847 0.716723781976892 1 0.00966266114075788 2.6234735131604 "Rv3671c"
"512" "GO:0010755" "regulation of plasminogen activation" "7, 8, 9" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"513" "GO:0010756" "positive regulation of plasminogen activation" "7, 8, 9, 10" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"515" "GO:0010954" "positive regulation of protein processing" "6, 7, 8, 9" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"780" "GO:0031638" "zymogen activation" "6, 7" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"781" "GO:0031639" "plasminogen activation" "7, 8" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1243" "GO:0070613" "regulation of protein processing" "6, 7" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1378" "GO:1903317" "regulation of protein maturation" "5, 6" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1379" "GO:1903319" "positive regulation of protein maturation" "5, 6, 7" "Biological_process" NA NA "849" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"516" "GO:0014070" "response to organic cyclic compound" "4" "Biological_process" NA NA "850" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"518" "GO:0015031" "protein transport" "4, 5, 6, 7" "Biological_process" NA NA "851" 32 32 3 9.375 0.67178068983549 0.792377198208433 1 0.130493147799805 2.1790963420306 "Rv0613c, Rv1282c, Rv2462c"
"1016" "GO:0045184" "establishment of protein localization" "3, 4" "Biological_process" NA NA "851" 32 32 3 9.375 0.67178068983549 0.792377198208433 1 0.130493147799805 2.1790963420306 "Rv0613c, Rv1282c, Rv2462c"
"521" "GO:0015074" "DNA integration" "5, 6, 7" "Biological_process" NA NA "852" 11 11 1 9.09090909090909 0.650537262811326 1 1 0.0149637615415147 4.58951829987499 "Rv1701"
"522" "GO:0015075" "ion transmembrane transporter activity" "6" "Biological_process" NA NA "853" 73 73 10 13.6986301369863 1.03420334429485 0.862527265155664 1 0.470043800079368 2.04655879612359 "Rv0103c, Rv0425c, Rv0908, Rv1232c, Rv1309, Rv1310, Rv1311, Rv2287, Rv2856, Rv3043c"
"525" "GO:0015112" "nitrate transmembrane transporter activity" "6, 8, 9" "Biological_process" NA NA "854" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"547" "GO:0015706" "nitrate transport" "5, 7" "Biological_process" NA NA "854" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"526" "GO:0015113" "nitrite transmembrane transporter activity" "6, 8, 9" "Biological_process" NA NA "855" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"534" "GO:0015514" "nitrite efflux transmembrane transporter activity" "7, 8, 9, 10" "Biological_process" NA NA "855" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"548" "GO:0015707" "nitrite transport" "5, 7" "Biological_process" NA NA "855" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"528" "GO:0015171" "amino acid transmembrane transporter activity" "7, 8, 9, 10" "Biological_process" NA NA "856" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"533" "GO:0015450" "P-P-bond-hydrolysis-driven protein transmembrane transporter activity" "7, 8, 9, 10" "Biological_process" NA NA "857" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"541" "GO:0015689" "molybdate ion transport" "7" "Biological_process" NA NA "858" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"546" "GO:0015700" "arsenite transport" "7" "Biological_process" NA NA "859" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"549" "GO:0015711" "organic anion transport" "5, 6" "Biological_process" NA NA "860" 23 23 2 8.69565217391304 0.618747972884609 0.75935914346185 1 0.070132874552565 2.54359724942639 "Rv1750c, Rv2127"
"553" "GO:0015833" "peptide transport" "5, 6" "Biological_process" NA NA "861" 38 38 4 10.5263157894737 0.764302659735976 0.810944389035256 1 0.19622327228249 2.15573731645951 "Rv0613c, Rv1281c, Rv1282c, Rv2462c"
"922" "GO:0042886" "amide transport" "5" "Biological_process" NA NA "861" 38 38 4 10.5263157894737 0.764302659735976 0.810944389035256 1 0.19622327228249 2.15573731645951 "Rv0613c, Rv1281c, Rv1282c, Rv2462c"
"557" "GO:0015849" "organic acid transport" "5" "Biological_process" NA NA "862" 14 14 2 14.2857142857143 1.0855635253651 0.708985627125678 1 0.117662663981892 4.89681265360645 "Rv1750c, Rv2127"
"1123" "GO:0046942" "carboxylic acid transport" "6, 7" "Biological_process" NA NA "862" 14 14 2 14.2857142857143 1.0855635253651 0.708985627125678 1 0.117662663981892 4.89681265360645 "Rv1750c, Rv2127"
"568" "GO:0015939" "pantothenate metabolic process" "4, 5, 7" "Biological_process" NA NA "863" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"569" "GO:0015940" "pantothenate biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "864" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"570" "GO:0015949" "nucleobase-containing small molecule interconversion" "4, 5, 6" "Biological_process" NA NA "865" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"577" "GO:0016042" "lipid catabolic process" "4" "Biological_process" NA NA "866" 70 70 10 14.2857142857143 1.08688882564814 0.725250365955751 1 0.49282182039376 2.15746388528554 "Rv0220, Rv0632c, Rv0673, Rv0785, Rv0905, Rv0913c, Rv1984c, Rv2216, Rv2289, Rv2605c"
"578" "GO:0016051" "carbohydrate biosynthetic process" "4" "Biological_process" NA NA "867" 60 60 9 15 1.15159957365397 0.700754482171118 1 0.495399527236461 2.38022827652635 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv1771, Rv2967c, Rv3464, Rv3465, Rv3782"
"592" "GO:0016139" "glycoside catabolic process" "6" "Biological_process" NA NA "868" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"755" "GO:0030647" "aminoglycoside antibiotic metabolic process" "5, 6" "Biological_process" NA NA "868" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"756" "GO:0030649" "aminoglycoside antibiotic catabolic process" "5, 6, 7" "Biological_process" NA NA "868" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"595" "GO:0016229" "steroid dehydrogenase activity" "4" "Biological_process" NA NA "869" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"599" "GO:0016434" "rRNA (cytosine) methyltransferase activity" "7, 8, 9, 10, 11, 12, 13" "Biological_process" NA NA "870" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"600" "GO:0016465" "chaperonin ATPase complex" "3, 4" "Cell_Components" NA NA "871" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"1391" "GO:1990220" "GroEL-GroES complex" "4, 5" "Cell_Components" NA NA "871" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"602" "GO:0016485" "protein processing" "5, 6" "Biological_process" NA NA "872" 20 20 3 15 1.14986191620251 0.742288402329189 1 0.215164547083201 3.99540644717048 "Rv1140, Rv2861c, Rv3886c"
"615" "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" "4" "Biological_process" NA NA "873" 9 9 1 11.1111111111111 0.813611768150592 1 1 0.018300515550584 6.08925486049029 "Rv1939"
"616" "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" "5" "Biological_process" NA NA "874" 8 8 1 12.5 0.930074156387808 1 1 0.0205977315599951 7.26418656796481 "Rv1939"
"620" "GO:0016657" "oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor" "5" "Biological_process" NA NA "875" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"621" "GO:0016661" "oxidoreductase activity, acting on other nitrogenous compounds as donors" "4" "Biological_process" NA NA "876" 6 6 0 0 0 1 1 0 5.53612876823656 ""
"622" "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" "4" "Biological_process" NA NA "877" 24 24 3 12.5 0.92980617230458 1 1 0.176964105285297 3.13019204434585 "Rv0462, Rv1932, Rv2215"
"623" "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" "5" "Biological_process" NA NA "878" 14 14 2 14.2857142857143 1.0855635253651 0.708985627125678 1 0.117662663981892 4.89681265360645 "Rv0462, Rv2215"
"632" "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "4" "Biological_process" NA NA "879" 58 58 7 12.0689655172414 0.892286500028716 1 1 0.339759524277661 1.98901414107589 "Rv0892, Rv2216, Rv2268c, Rv2276, Rv2951c, Rv3059, Rv3192"
"633" "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" "5" "Biological_process" NA NA "880" 13 13 2 15.3846153846154 1.18452821548054 0.688204976666359 1 0.127211791151555 5.4495261226777 "Rv0892, Rv2216"
"634" "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" "5" "Biological_process" NA NA "881" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"635" "GO:0016722" "oxidoreductase activity, oxidizing metal ions" "4" "Biological_process" NA NA "882" 4 4 0 0 0 1 1 0 9.87494482394842 ""
"637" "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" "4" "Biological_process" NA NA "883" 8 8 1 12.5 0.930074156387808 1 1 0.0205977315599951 7.26418656796481 "Rv2773c"
"643" "GO:0016888" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" "7, 8, 9, 10" "Biological_process" NA NA "884" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"649" "GO:0016998" "cell wall macromolecule catabolic process" "4, 5, 6" "Biological_process" NA NA "885" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"651" "GO:0017000" "antibiotic biosynthetic process" "4, 5" "Biological_process" NA NA "886" 5 5 0 0 0 1 1 0 7.11387481692819 ""
"654" "GO:0017038" "protein import" "5, 6, 7, 8" "Biological_process" NA NA "887" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"666" "GO:0018315" "molybdenum incorporation into molybdenum-molybdopterin complex" "7, 8" "Biological_process" NA NA "888" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"865" "GO:0042040" "metal incorporation into metallo-molybdopterin complex" "6, 7" "Biological_process" NA NA "888" 3 3 0 0 0 1 1 0 15.7727897165142 ""
"684" "GO:0019320" "hexose catabolic process" "5, 6" "Biological_process" NA NA "889" 4 3 0 0 0 1 1 0 15.7727897165142 ""
